chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr2R	21279226	21280255	chr2R_21279226_21280255	16.1806470066586	16.8435614924743	16.237252447373	15.0380914857334	16.6094897564747	12.8118620760341	17.9062878318989	26.9451983656512	16.2534025215015	13.9847361266756	16.4497132266661	18.0846112332087	21279226	21280255	0.102291813463609	0.624227904183888	0.230424788666179	0.231311800555457	0.341076789992474	0.228130404340025	1	1	0.355896434946582	P1	Ambig	0.443927122840074	Conserved	NA	-0.12813297520257	64.2643422861502
chr2R	21297768	21311230	chr2R_21297768_21311230	186.338418754101	212.228874805176	180.181123932139	138.350441668747	190.254155392346	192.177931140512	195.412097643766	187.799867396963	226.692193063048	234.011251186372	195.568812805919	203.689831784561	21297768	21311230	0.105465971659059	0.0811789318934348	-0.0375408708932391	0.50651647792166	0.0945429987785692	0.255225990336504	1	1	0.386368384817983	Ambig	Ambig	2.80936401179901	Conserved	NA	0.143006842552298	20.7927700533097
chr2R	21318376	21320808	chr2R_21318376_21320808	22.9660796223541	28.0726024874572	24.0939875025534	36.0914195657601	30.9540490916119	34.164965536091	21.0204248461422	17.1469444145053	23.9523826632654	27.0371565115728	39.2965371525912	30.4582926032988	21318376	21320808	-0.297782750434825	0.0487143203858256	-0.443380039987716	0.00547747788041764	-0.498605410313879	0.0229348129540612	0.934270477751541	0.173535424831548	0.0560068424687607	P2	P2	0.671619657129976	Conserved	NA	0.145597289552891	75.2796445210456
chr2R	21321202	21323760	chr2R_21321202_21323760	213.480149216883	239.178573193135	260.31982149498	240.609463771734	295.195931580982	286.131586364762	227.33200203976	222.093756225974	231.82484649089	245.199040087712	300.664202865175	296.968352882164	21321202	21323760	-0.142148412560994	0.00535770876982489	-0.212766404174402	3.36687316837558e-05	-0.171468777832285	0.0177353111777838	0.141328052998158	0.00185962505074234	0.0448978161728964	P2	P2	0.66809613628887	Compensatory	Opposing	0.070617991613408	75.0804939640062
chr2R	21328696	21329681	chr2R_21328696_21329681	15.1367342965516	20.2122737909692	12.5707760882888	15.0380914857334	15.8545129493622	27.7590344980739	10.1209452962907	12.2478174389324	18.8197292354228	13.9847361266756	14.6219673125921	24.7473627401803	21328696	21329681	-0.201861615023956	0.298506210612802	-0.258590555345639	0.210409533822958	0.163818284869061	0.569292865128019	1	1	0.695546197673456	Ambig	P2	0.780622535707626	Conserved	NA	0.056728940321683	82.0090603019564
chr2R	21329967	21337967	chr2R_21329967_21337967	84.034973163614	97.6926566563509	112.089420120575	102.259022102987	129.856010823348	149.471724220398	94.9811789344202	97.9825395114591	100.086741842931	118.404099205853	134.33932468444	144.676889865669	21329967	21337967	-0.261276771460649	0.000704188172467646	-0.304548155169625	6.62880289061807e-05	-0.275865754122708	0.0109225397639456	0.0237758147549545	0.00343505661573396	0.0300320854722336	P2	P2	0.857916119423298	Cis_+_Trans,same	Reinforcing	0.043271383708976	87.5592429774111
chr2R	21338457	21345743	chr2R_21338457_21345743	110.132790916289	162.821094427252	107.375379087466	129.327586777307	123.061219559335	166.554206988444	89.5314391594944	112.679920438178	141.147969265671	131.456519590751	149.875164954069	152.291463016494	21338457	21345743	-0.0966138606111548	0.171575276125955	-0.233307721997635	0.00116892998805862	-0.00586513931010954	0.951305159789704	1	0.0448650165487325	0.970298341470585	Ambig	P2	0.414104855955579	Ambiguous	NA	0.13669386138648	63.0558712381044
chr2R	21350836	21357458	chr2R_21350836_21357458	117.440179887038	113.413314049327	119.422372838743	93.2361672115469	125.326149980673	153.74234491241	113.66600101988	115.94600508856	107.785721984694	132.388835332529	139.822562426662	147.532354797229	21350836	21357458	-0.0608991113553757	0.411835345283197	-0.21828440064695	0.00270936782135323	-0.0995538636039534	0.337313067345924	1	0.0942245199407064	0.47602763076829	Ambig	P2	0.278989754535291	Conserved	NA	0.157385289291574	58.1054065561346
chr2R	21378925	21379617	chr2R_21378925_21379617	48.5419410199758	53.8993967759178	59.7111864193716	63.1599842400801	50.5834460765365	68.329931072182	50.6047264814534	44.9086639427521	45.3384386126096	54.0743130231457	51.1768855940723	57.1092986311853	21378925	21379617	-0.115728801350951	0.282568617546012	-0.141957232783306	0.216377208191055	-0.172019433142922	0.274048169314598	1	1	0.407931453274624	Ambig	P2	0.815237089945308	Conserved	NA	0.026228431432355	84.4050730752397
chr2R	21406926	21414584	chr2R_21406926_21414584	32.8832503683707	51.6535885769212	46.0928456570588	57.1447476457868	57.3782373405489	76.8711724562048	33.4769729031153	45.7251851053476	47.9047653265309	64.3297861827078	61.2294881214793	61.8684068504507	21406926	21414584	-0.381843896668458	0.000651432033836663	-0.388241051492727	0.000614279325402256	-0.404877859306166	0.0110039023658723	0.0221380067425159	0.0252789256122639	0.0301799942124837	P2	P2	0.983522724349543	Cis_+_Trans,same	Reinforcing	0.00639715482426895	98.3789823889656
chr2R	21454588	21456470	chr2R_21454588_21456470	18.7904287819261	12.3519450944812	19.3799464694452	27.0685646743201	18.8744201778121	42.7062069201138	14.7921508176556	13.8808597641234	16.2534025215015	18.6463148355675	23.7606968829621	16.1809679455025	21454588	21456470	-0.562196443508308	0.00104059263335832	-0.265308429608246	0.178725880909671	-0.776280203696026	0.00300664725915767	0.0335800728199611	1	0.00983352025050159	P2	Ambig	2.11902970568423	Trans	NA	-0.296888013900062	47.1914101684148
chr2R	21477665	21480184	chr2R_21477665_21480184	62.6347626064204	43.7932598804332	38.2361106018783	90.2285489144002	111.736567452648	115.306758684307	70.8466170740347	76.7529892839763	54.748303230321	128.659572365416	132.511578770366	113.266775618517	21477665	21480184	-0.785276460055783	0	-0.615354064106756	0	-1.09114461356755	0	0	0	0	P2	P2	1.27613760249668	Cis_+_Trans,opposing	Opposing	-0.169922395949027	78.3614555392433
chr2R	21516259	21520595	chr2R_21516259_21520595	78.2934532580255	48.2848762784263	85.9003032699731	111.281876994427	115.51145148821	108.90082764629	92.6455761737377	86.5512432351222	82.9778970834552	153.832097393432	159.013894524439	148.484176441082	21516259	21520595	-0.457264147131866	9.83105656882088e-08	-0.565018062320892	0	-0.700771312183437	0	6.55668503614401e-06	0	0	P2	P2	0.809291202574283	Cis_+_Trans,same	Reinforcing	0.107753915189026	83.9835904598988
chr2R	21568195	21569750	chr2R_21568195_21569750	40.1906393391197	34.8100270844469	22.5226404915173	84.2133123201068	61.1531213761113	46.9768276121251	39.7052469316019	31.8443253412242	27.3741516151605	77.382206567605	72.1959636059234	88.5194128783372	21568195	21569750	-0.679115667460261	1.04439856762895e-08	-0.878286086033154	0	-0.928324937594547	8.93021767645052e-09	7.81561397326604e-07	0	8.08891939180146e-08	P2	P2	0.773228311662705	Cis_+_Trans,same	Reinforcing	0.199170418572893	81.5147602041053
chr2R	21576469	21577055	chr2R_21576469_21577055	11.4830398111771	7.860328696488	12.5707760882888	6.01523659429335	15.8545129493622	8.54124138402275	7.78534253560821	8.98173278855041	10.2653068556852	18.6463148355675	16.4497132266661	22.8437194524741	21576469	21577055	0.0479124882849633	0.853261524751064	-0.76244208968046	0.000581491832962744	0.0294585622237339	0.932292203726515	1	0.024079039781416	0.958097121487534	Ambig	P2	0.0628408228420908	Ambiguous	NA	0.810354577965423	48.4768378115692
chr2R	21577300	21581859	chr2R_21577300_21581859	348.66684517574	271.742792078585	259.272256820955	225.571372286	323.885050251256	245.560689790654	274.044057253409	315.17716876186	342.176895189506	306.731879045085	311.630678349619	354.077651513349	21577300	21581859	0.10114173245908	0.0389238055178243	-0.0430807517555185	0.346159701946628	0.22638792544849	0.000744793284832697	0.77671380988463	1	0.0028825004755924	Ambig	Ambig	2.3477244091063	Ambiguous	NA	0.144222484214598	23.0005378884067
chr2R	21585250	21586162	chr2R_21585250_21586162	73.0738897074904	61.7597254724058	50.283104353155	57.1447476457868	65.6829822187863	74.7358621101991	69.2895485669131	46.5417062679431	61.5918411341111	75.5175750840483	52.0907585511093	60.9165852065977	21585250	21586162	-0.0649494159633024	0.523912380240519	-0.0605658966070254	0.560957963668056	-0.217665011090314	0.136360551052296	1	1	0.239718032281199	Ambig	Ambig	1.07237603340901	Conserved	NA	-0.004383519356277	93.2508717880485
chr2R	21586368	21594194	chr2R_21586368_21594194	217.133843702257	181.910464118722	192.751900020428	228.578990583147	278.586441824507	307.484689824819	209.425714207861	212.295502274828	188.197292354228	315.12272072109	298.8364569511	292.209244662898	21586368	21594194	-0.319519794801944	9.61972945745515e-10	-0.395831573591122	0	-0.49248598952261	0	7.8422606337979e-08	0	0	P2	P2	0.807211491249041	Cis_+_Trans,same	Reinforcing	0.076311778789178	83.8371591160918
chr2R	21600429	21605667	chr2R_21600429_21605667	91.342362134363	85.3407115618698	116.279678816671	48.1218927543468	57.3782373405489	64.0593103801707	112.108932512758	99.61558183665	91.5323194631929	67.1267334080429	63.0572340355533	54.253833699626	21600429	21605667	0.546745903397054	4.93916874958097e-09	0.497168504700853	4.80001826717458e-08	0.560003424740585	2.03623964280108e-05	3.82158585193905e-07	4.10096882937745e-06	0.000111614480563553	P1	P1	1.09971950802884	Cis_+_Trans,opposing	Opposing	0.049577398696201	90.9322779762655
chr2R	21606480	21608413	chr2R_21606480_21608413	69.4201952221159	92.0781361588595	89.5667796290574	48.1218927543468	63.4180517974488	61.924000034165	51.3832607350142	64.5051718450439	63.3027256100586	44.7511556053619	51.1768855940723	51.3983687680668	21606480	21608413	0.369625895524173	0.000153879777045625	0.195655745783462	0.0783523588074664	0.566286388729613	0.000128738587450811	0.00600722219430111	1	0.000606345295412148	P1	P1	1.88916453255224	Trans	NA	0.173970149740711	52.9334519449724
chr2R	21615671	21616980	chr2R_21615671_21616980	102.303445590487	101.061368954846	112.089420120575	87.2209306172535	120.796289137998	111.036137992296	88.7529049059336	97.1660183488636	104.363953032799	103.487047337399	104.181517102219	113.266775618517	21615671	21616980	-0.0112825482580098	0.884773082511098	-0.100281863270061	0.214595159222448	0.0487435222288751	0.669531762962204	1	1	0.776308352183291	Ambig	P2	0.112508362829535	Conserved	NA	0.0889993150120512	52.9803671871679
chr2R	21617343	21619705	chr2R_21617343_21619705	49.0638973750293	50.5306844774229	60.2349687563836	27.0685646743201	30.9540490916119	21.3531034600569	42.8193839458452	59.6060448694709	59.8809566581636	23.3078935444593	31.9855534962952	38.0728657541235	21617343	21619705	0.699852209540092	9.13969814903122e-08	0.552859586789241	1.24690960209708e-05	1.17588842985847	2.49239722149573e-11	6.1292086567499e-06	0.000747559629227864	4.37053544812855e-10	P1	P1	1.2658769536846	Cis_+_Trans,opposing	Opposing	0.146992622750851	78.9966194652086
chr2R	21620452	21625730	chr2R_21620452_21625730	269.851435562661	358.206407739953	268.17655655016	291.738974823227	292.176024352532	318.161241554848	244.459755618098	263.736335518344	297.69389881487	234.011251186372	279.645124853323	281.739206580514	21620452	21625730	-0.00647983722419816	0.888473068738037	0.0130735704441432	0.796043653425597	0.0997922757940923	0.147690809275458	1	1	0.254479447629472	Ambig	Ambig	0.49564403633141	Conserved	NA	-0.0195534076683414	40.0698170669403
chr2R	21633041	21637442	chr2R_21633041_21637442	167.026033617121	184.156272317719	201.13241741262	243.61708206888	237.06271743332	243.425379444648	185.291152347475	186.166825071772	185.630965640307	255.454513247274	252.228936142213	268.413703566571	21633041	21637442	-0.270745175671299	1.39794317521869e-06	-0.331479009431832	2.93216784186257e-10	-0.350053628899029	8.15012783972335e-06	7.99983044479567e-05	3.03890844541111e-08	4.83767851555384e-05	P2	P2	0.816779246852966	Cis_+_Trans,same	Reinforcing	0.060733833760533	84.5150828651612
chr2R	21638114	21645181	chr2R_21638114_21645181	90.298449424256	103.307177153842	94.2808206621656	84.2133123201068	67.1929358330112	70.4652414181877	105.880658484272	81.6521162595492	94.0986461771142	93.2315741778374	95.0427875318485	79.0011964398063	21638114	21645181	0.260351665649792	0.00342234073853146	0.0522212110918391	0.543078259453856	0.116618195865413	0.347515751360359	0.0953066939041021	1	0.487285124002641	P1	Ambig	4.98555395798698	Conserved	NA	0.208130454557953	20.0579516023084
chr2R	21655308	21671143	chr2R_21655308_21671143	713.514337358139	742.239609768367	716.010454695447	812.056940229602	817.639882102822	732.411448679951	654.747307244651	689.143861230595	709.161615280251	937.909636229044	849.901850044414	795.722894261182	21655308	21671143	-0.0839826443826913	0.00470092050899784	-0.229788977865136	0	-0.191277554015535	4.7575011989931e-06	0.126332334746555	0	2.95675033964997e-05	P2	P2	0.365477252925425	Compensatory	Opposing	0.145806333482445	61.1799378007907
chr2R	21671423	21694750	chr2R_21671423_21694750	692.114126800945	743.362513867866	672.012738386436	637.615078995095	614.551120989563	661.946207261763	650.076101723286	629.537816361124	658.690523239799	593.885127512824	604.983897558497	617.732246860654	21671423	21694750	0.0962093542822743	0.00234175561118693	0.0648151217859721	0.0475783042077821	0.12659129368389	0.00537486446456668	0.0685797557530997	1	0.0162990052995546	P1	P1	1.48436586449641	Ambiguous	NA	0.0313942324963022	67.3688356703935
chr2R	21694991	21697328	chr2R_21694991_21697328	28.7075995279427	25.8267942884606	25.6653345135895	21.0533280800267	24.914234634712	32.0296551900853	26.4701646210679	30.2112830160332	33.3622472809768	31.6987352204647	31.0716805392582	24.7473627401803	21694991	21697328	0.0276674908371174	0.864534797292185	0.0282840786661587	0.853177551106682	0.0173611906051409	0.939145734640176	1	1	0.962823335554719	Ambig	Ambig	0.97820017981427	Conserved	NA	-0.000616587829041299	97.8665273026015
chr2R	21697590	21705368	chr2R_21697590_21705368	1215.63635091961	1382.29494648239	1191.60481670237	1542.90818643624	1544.68254735215	1808.60786306682	1060.36365334984	1112.91834461766	1279.74158800875	1381.69192931555	1240.12560269922	1473.41990468458	21697590	21705368	-0.256182719310411	0	-0.170551595205486	0	-0.207463882822399	0	0	0	0	P2	P2	1.50208339594686	Cis_+_Trans,opposing	Opposing	-0.085631124104925	66.5741997214232
chr2R	21705815	21710373	chr2R_21705815_21710373	936.911657321038	897.200375499131	835.43282753419	1437.64154603611	1374.81276575184	1370.86924213565	957.59713187981	935.733252334434	992.312996049568	1392.87971821689	1205.39843033181	1260.21185646149	21705815	21710373	-0.449168743471194	0	-0.290491675657975	0	-0.558312660996657	0	0	0	0	P2	P2	1.5462361957664	Cis_+_Trans,opposing	Opposing	-0.158677067813219	64.6731723612475
chr2R	21711150	21725095	chr2R_21711150_21725095	1001.11228899262	946.608155877055	1093.13373734411	1254.17682991016	1192.86335523773	1039.89613850477	1106.29717430993	1152.92788158483	1088.9779689406	1343.46698390264	1237.3839838281	1294.4774356402	21711150	21725095	-0.136852700763964	3.12093637599986e-08	-0.146180090598347	0	-0.178608056199246	1.74150305509713e-07	2.20651389526269e-06	0	1.34799372840498e-06	Ambig	P2	0.936192474664614	Ambiguous	NA	0.009327389834383	94.0019671025293
chr2R	21726945	21732641	chr2R_21726945_21732641	79.3373659681325	98.8155607558492	88.5192149550333	105.266640400134	83.0474487823734	81.1417931482162	78.6319596096429	83.2851585847402	90.6768772252191	79.2468380511618	89.5595497896264	98.9894509607212	21726945	21732641	-0.0103189426974206	0.902665958467443	-0.0583382888941706	0.504386843343656	0.0877044277962539	0.47835213064572	1	1	0.6113429581618	Ambig	P2	0.176881134037713	Conserved	NA	0.04801934619675	54.8510587362155
chr2R	21732891	21738406	chr2R_21732891_21738406	601.815677376689	556.96043335115	487.641355758201	881.232161063975	779.891041747198	753.764552140008	602.585512256075	603.409139158069	547.48303230321	797.129959220509	723.787381973308	696.733443300461	21732891	21738406	-0.383011846707882	0	-0.234806279957481	0	-0.522224744940863	0	0	0	0	P2	P2	1.63118229536807	Cis_+_Trans,opposing	Opposing	-0.148205566750401	61.3052264507538
chr2R	21753565	21754939	chr2R_21753565_21754939	9.91717074601656	14.5977532934777	9.95186440322859	15.0380914857334	14.3445593351372	14.9471724220398	9.34241104272985	28.5782406908422	23.0969404252917	13.9847361266756	17.3635861837031	15.2291463016494	21753565	21754939	-0.251452731891933	0.266393121052224	0.26984975764228	0.164999433460783	0.246579211972901	0.415712858101806	1	1	0.555444238929299	Ambig	Ambig	0.931824931357787	Conserved	NA	-0.521302489534213	34.1084486083854
chr2R	21756554	21761330	chr2R_21756554_21761330	37.0589012087987	39.30164348244	41.3788046239505	30.0761829714667	29.4440954773869	38.4355862281024	38.1481784244802	44.0921427801566	26.5187093771867	52.2096815395889	50.2630126370352	39.9765090418297	21756554	21761330	0.183780066526534	0.179442784901661	-0.269698936401968	0.0329716206335762	-0.0565215992626322	0.759837624392807	1	0.7802681370923	0.840105281471971	P1	P2	0.681426738193073	Conserved	NA	0.453479002928502	37.2935790397118
chr2R	21769634	21771576	chr2R_21769634_21771576	12.5269525212841	11.2290409949829	20.4275111434692	9.02285489144002	13.5895825280247	8.54124138402275	10.1209452962907	16.3304232519098	8.55442237973765	15.8493676102324	26.5023157540731	22.8437194524741	21769634	21771576	0.349276159352948	0.133721342261177	-0.621859402715152	0.00214677156338161	0.255700753504851	0.408411951256608	1	0.0771978554276665	0.548108782136894	Ambig	P2	0.561664192626089	Conserved	NA	0.9711355620681	39.0371229327623
chr2R	21771851	21777306	chr2R_21771851_21777306	52.1956355053503	52.7764926764195	65.4727921265039	45.1142744572001	36.2388867413993	51.2474483041365	56.8330005099399	56.339960219089	63.3027256100586	67.1267334080429	57.5739962933313	39.9765090418297	21771851	21777306	0.250925245093448	0.0297025765706867	0.0690635289748715	0.526147477146852	0.122410091901045	0.442479027646243	0.618135464488728	1	0.579312624099293	P1	Ambig	3.63325258378769	Conserved	NA	0.181861716118576	27.5235474809046
chr2R	21777836	21781859	chr2R_21777836_21781859	26.0978177526752	26.9496983879589	19.9037288064572	36.0914195657601	18.8744201778121	25.6237241520683	20.2418905925813	32.6608465038197	22.2414981873179	35.4279981875782	36.5549182814802	25.6991843840334	21777836	21781859	-0.0993600146096532	0.537483721311733	-0.262135251703393	0.085710107502927	-0.234699279506648	0.289531069168656	1	1	0.424383432103942	Ambig	P2	0.379041025440101	Conserved	NA	0.16277523709374	61.6918759632092
chr2R	21782417	21809563	chr2R_21782417_21809563	319.437289292744	324.519284755005	377.123282648663	336.853249280427	301.235746037882	348.055586398927	336.326797538275	365.801480842781	356.71941323506	389.70798006336	384.740514912579	329.330288773169	21782417	21809563	0.0347727556937307	0.438099301335756	-0.0415166793553305	0.333297597136993	-0.0196686333779554	0.748987443345193	1	1	0.832775794885986	Ambig	Ambig	0.837561101554382	Conserved	NA	0.0762894350490612	35.2415318722903
chr2R	21817824	21823832	chr2R_21817824_21823832	113.26452904661	102.184273054344	90.0905619660694	108.27425869728	88.3322864321608	123.84800006833	91.0885076666161	86.5512432351222	114.629259888485	100.690100112064	95.9566604888855	114.218597262371	21817824	21823832	-0.0475722271812699	0.550178551552349	-0.0615919716093724	0.448174035502336	0.044073322668436	0.701837612181358	1	1	0.799766682027697	Ambig	Ambig	0.77237707997045	Conserved	NA	0.0140197444281025	81.4582380048695
chr2R	21824164	21827730	chr2R_21824164_21827730	98.1277947500586	84.2178074623715	82.7576092479009	93.2361672115469	80.782518361036	125.983310414336	76.2963568489605	92.2668913732906	104.363953032799	74.5852593422699	102.353771188145	98.9894509607212	21824164	21827730	-0.123555393878162	0.141721259058432	-0.0108714177544612	0.896432345289774	0.0310235822683542	0.798632866402094	1	1	0.868197425909951	Ambig	Ambig	11.3651592339426	Conserved	NA	-0.112683976123701	8.79882084725618
chr2R	21828004	21830584	chr2R_21828004_21830584	47.4980283098688	48.2848762784263	40.8550222869384	36.0914195657601	33.2189795129494	29.8943448440796	33.4769729031153	44.0921427801566	58.170072182216	55.006628764924	52.0907585511093	49.4947254803606	21828004	21830584	0.32000184043291	0.0145694671506922	-0.142755996863409	0.222226221609712	0.397203476067025	0.0240309032655199	0.337255397274219	1	0.0584228463590352	P1	Ambig	2.24159998503665	Conserved	NA	0.462757837296319	23.576009136358
chr2R	21834388	21837032	chr2R_21834388_21837032	42.2784647593338	23.580986089464	39.8074576129144	27.0685646743201	19.6293969849246	27.7590344980739	40.4837811851627	44.0921427801566	39.3503429467932	28.9017879951296	31.0716805392582	29.5064709594457	21834388	21837032	0.349920465684192	0.0197285081174127	0.32552278288301	0.0181434698785868	0.468186703211335	0.0214579520150328	0.436063934885503	0.480856604625933	0.0528891239276926	P1	P1	1.07494923269303	Conserved	NA	0.024397682801182	93.0276490820628
chr2R	21837518	21847071	chr2R_21837518_21847071	118.484092597145	134.748491939794	143.516360341297	132.335205074454	124.57117317356	111.036137992296	140.136165640948	133.909470665661	123.183682268222	151.035150168097	145.305800168884	147.532354797229	21837518	21847071	0.0752910304314249	0.299716524289455	-0.110939473947181	0.107436632245466	-0.000454897263709717	0.99400467342214	1	1	0.996997095868306	Ambig	P2	0.678667635176199	Conserved	NA	0.186230504378606	37.3319924752151
chr2R	21847312	21851620	chr2R_21847312_21851620	207.216672956241	234.686956795142	236.749616329438	219.556135691707	206.108668341709	243.425379444648	196.190631897327	240.87374296567	254.921786916182	193.921674289902	220.243382645918	231.2926594563	21847312	21851620	0.0141527406397198	0.797422624566092	0.069543964184241	0.204929630682787	0.189183546614281	0.0145120762319053	1	1	0.0382157988535282	Ambig	P1	0.203507821357801	Ambiguous	NA	-0.0553912235445212	55.6640330466569
chr2R	21856891	21880842	chr2R_21856891_21880842	1023.03445590487	998.261744453977	1001.99561070402	956.422618492642	921.826681484345	892.559724630378	1083.71968095666	1040.24796114666	1027.38612780649	1075.89236601224	1005.2602527407	938.496140839145	21856891	21880842	0.0871824095199309	0.000935109533476217	0.0426754774512902	0.0948134477495996	0.0357288317869021	0.33127890913591	0.030499867273358	1	0.470109311242311	P1	P1	2.04291585535138	Ambiguous	NA	0.0445069320686407	48.9496421196458
chr2R	21881139	21934872	chr2R_21881139_21934872	1254.26112119357	1231.82579714962	1351.35842949104	1449.6720192247	1461.63509856977	1484.04069047395	1453.52345139805	1628.95971937801	1433.72119084403	1770.46759363713	1907.25286133623	1723.74899701794	21881139	21934872	-0.135720105522603	0	-0.178981269160147	0	-0.205271362552122	0	0	0	0	P2	P2	0.758292228898907	Cis_+_Trans,same	Reinforcing	0.043261163637544	80.5342467264454
chr2R	21935124	21941645	chr2R_21935124_21941645	95.5180129747911	96.5697525568526	111.565637783563	78.1980757258135	89.0872632392733	117.442069030313	94.2026446808594	107.780793462605	117.195586602406	99.757784370286	119.717357371848	111.363132330811	21935124	21941645	0.0642613198264112	0.437977265494055	-0.0357975638077079	0.646329233642561	0.134096356032666	0.240176503340087	1	1	0.370093011279929	Ambig	Ambig	1.79513109248441	Conserved	NA	0.100058883634119	26.3495509280384
chr2R	21941944	21942607	chr2R_21941944_21942607	8.87325803590955	10.1061368954846	11.5232114142647	6.01523659429335	6.79479126401237	8.54124138402275	9.34241104272985	6.53216930076394	5.98809566581636	9.32315741778374	15.5358402696291	7.61457315082471	21941944	21942607	0.356594632357226	0.205223902095792	-0.395567194245816	0.148327340752058	-0.174187141057677	0.660563135789408	1	1	0.769168106602983	P1	Ambig	0.901476759307873	Conserved	NA	0.752161826603042	34.4652079942403
chr2R	21946204	21957239	chr2R_21946204_21957239	139.884303154339	151.592053432269	164.467653821778	138.350441668747	119.286335523773	143.065793182381	148.700042430117	160.038147868716	161.678582977042	171.546096487221	161.75551339555	119.929527125489	21946204	21957239	0.12906339934045	0.0596002488682954	0.0371564747360926	0.574623367366889	0.0416516063351693	0.663405932914073	1	1	0.771423317742116	P1	Ambig	3.47351034394773	Conserved	NA	0.0919069246043574	28.7893197653034
chr2R	21958532	21966191	chr2R_21958532_21966191	48.0199846649223	57.2681090744126	61.2825334304077	39.0990378629067	30.9540490916119	44.8415172661195	42.0408496922843	66.1382141702349	29.9404783290818	42.8865241218052	59.4017422074053	61.8684068504507	21958532	21966191	0.371273789829897	0.00197729637374395	-0.172554334800071	0.133790639163942	0.462125925082594	0.00553960840166316	0.0591751704367382	1	0.0167389665543946	P1	Ambig	2.1516340940381	Ambiguous	NA	0.543828124629968	24.0869011417947
chr2R	21966474	21976148	chr2R_21966474_21976148	219.221669122471	226.826628098654	213.179411163897	228.578990583147	200.823830691921	177.230758718472	186.848220854597	200.864205998491	213.005117255468	208.838726158356	239.434714743695	214.159869866945	21966474	21976148	0.0830827030369878	0.140555426135278	-0.0977280155792113	0.0822142303165974	0.0718802217308314	0.368102740944084	1	1	0.508155522222035	Ambig	P2	0.850142127051039	Conserved	NA	0.180810718616199	35.0859695910909
chr2R	21976553	21983084	chr2R_21976553_21983084	86.6447549388815	87.5865197608663	95.8521676732017	66.1676025372268	76.252657518361	91.8183448782446	90.3099734130552	110.230356950391	93.2432039391404	96.9608371449509	102.353771188145	103.748559179987	21976553	21983084	0.142274630360825	0.11139575773558	-0.0310173699238973	0.702850876174816	0.201409889891313	0.0968807599396356	1	1	0.182631553116218	P1	Ambig	4.58693405372226	Conserved	NA	0.173292000284722	15.1815699359386
chr2R	21983343	21987771	chr2R_21983343_21987771	58.9810681210459	76.3574787658835	62.3300981044317	63.1599842400801	61.9080981832238	49.1121379581308	52.161794988575	56.339960219089	59.0255144201898	51.2773657978106	56.6601233362943	63.7720501381569	21983343	21987771	0.126363662881857	0.225049464536539	-0.0245478464864069	0.819102790365609	0.238999754664266	0.112551780052129	1	1	0.206187972875798	Ambig	Ambig	5.14764759311288	Conserved	NA	0.150911509368264	13.9906170103231
chr2R	21988158	22001801	chr2R_21988158_22001801	111.176703626396	131.3797796413	129.374237241972	150.380914857334	124.57117317356	130.253931106347	100.430918709346	121.661653226728	141.147969265671	124.930309398302	159.927767481476	130.399565207873	21988158	22001801	-0.0856007559099146	0.232145366375937	-0.133742187912119	0.061962544521911	-0.0652837252264892	0.518216571027297	1	1	0.64834180959709	Ambig	Ambig	0.640043035382091	Conserved	NA	0.0481414320022044	73.5317385782835
chr2R	22011164	22015274	chr2R_22011164_22015274	8.87325803590955	17.9664655919726	16.761034784385	15.0380914857334	9.05972168534983	8.54124138402275	7.78534253560821	22.0460713900783	10.2653068556852	15.8493676102324	24.6745698399991	9.51821643853088	22011164	22015274	0.289380561326736	0.210940027756837	-0.221349418498154	0.294852938008069	0.145988441307103	0.644404199353591	1	1	0.757024280184971	Ambig	Ambig	1.3073472850761	Conserved	NA	0.51072997982489	30.2357120013476
chr2R	22018899	22022495	chr2R_22018899_22022495	50.6297664401898	33.6871229849486	32.4745048947459	21.0533280800267	18.8744201778121	17.0824827680455	51.3832607350142	49.807790918325	35.9285739948981	27.0371565115728	38.3826641955542	23.7955410963272	22018899	22022495	0.717118103187162	3.53142177667579e-06	0.429677653052902	0.00134925409142725	0.654283924883686	0.0015541957356778	0.000188349704099368	0.0508761481350048	0.00552146588896568	P1	P1	1.66896765073065	Trans	NA	0.28744045013426	59.9172787778249
chr2R	22025011	22032275	chr2R_22025011_22032275	32.8832503683707	41.5474516814366	43.4739339719986	39.0990378629067	35.4839099342868	27.7590344980739	25.6916303675071	44.9086639427521	40.205785184767	32.6310509622431	53.9185044651833	35.2174008225643	22025011	22032275	0.141376753759202	0.296789101857093	-0.0941535046877143	0.471963527471066	0.211380047946521	0.262981080877605	1	1	0.395607385701823	Ambig	Ambig	1.50155593493961	Conserved	NA	0.235530258446916	28.5587327057006
